H_NIVO.NUM_POSTE;H_NIVO.ALTI_LPNX;H_NIVO.DAT
38375400;1560;2022-05-07 06:00:00
38375400;1560;2022-05-08 06:00:00
38375400;1560;2022-05-09 06:00:00
38375400;1560;2022-05-10 06:00:00
38375400;1560;2022-05-16 06:00:00
38375400;1560;2022-05-17 06:00:00
38375400;2000;2022-05-19 06:00:00
38375400;2000;2022-05-23 06:00:00
38375400;2000;2022-05-25 06:00:00
38375400;2500;2022-05-27 06:00:00
38375400;2000;2022-06-02 06:00:00
38375400;2500;2022-06-03 06:00:00
38375400;2500;2022-06-04 06:00:00
38375400;2600;2022-06-06 06:00:00
38375400;3000;2022-06-07 06:00:00
38375400;2600;2022-06-09 06:00:00
38375400;3000;2022-06-21 06:00:00
38375400;3000;2022-06-22 06:00:00
38375400;3000;2022-06-23 06:00:00
38375400;3000;2022-06-24 06:00:00
38375400;3000;2022-06-25 06:00:00
38375400;1600;2022-06-28 06:00:00
38375400;3000;2022-06-29 06:00:00
38375400;3000;2022-07-04 06:00:00
38375400;3000;2022-07-21 06:00:00
38375400;3000;2022-07-29 06:00:00
38375400;3700;2022-07-30 06:00:00
38375403;3000;2021-08-04 06:00:00
38375403;3300;2021-08-04 12:00:00
38375403;3100;2021-08-05 06:00:00
38442400;900;2022-02-01 06:00:00
38442400;1650;2022-02-07 06:00:00
38442400;1500;2022-02-11 06:00:00
38442400;1100;2022-02-11 12:00:00
38442400;1500;2022-02-12 06:00:00
38442400;1400;2022-02-14 12:00:00
38442400;800;2022-02-15 06:00:00
38442400;1000;2022-02-16 06:00:00
38442400;2000;2022-02-17 06:00:00
38442400;1700;2022-02-18 06:00:00
38442400;1100;2022-02-20 06:00:00
38442400;1100;2022-02-20 12:00:00
38442400;800;2022-02-22 06:00:00
38442400;1500;2022-02-25 06:00:00
38527400;1900;2021-12-25 06:00:00
38527400;1800;2021-12-26 06:00:00
38527400;2100;2021-12-28 06:00:00
38527400;2100;2021-12-28 12:00:00
38527400;2500;2021-12-29 06:00:00
38527400;2800;2021-12-30 06:00:00
38527400;1650;2022-01-05 06:00:00
38527400;1650;2022-01-08 06:00:00
38527400;1200;2022-01-08 12:00:00
38527400;1000;2022-01-09 06:00:00
38527400;1650;2022-01-09 12:00:00
38527400;1500;2022-01-31 12:00:00
38527400;1250;2022-02-01 06:00:00
38527400;1200;2022-02-07 06:00:00
38527400;1500;2022-02-11 06:00:00
38527400;1650;2022-02-14 06:00:00
38527400;1250;2022-02-14 12:00:00
38527400;1500;2022-02-15 06:00:00
38527400;1600;2022-02-16 06:00:00
38527400;1800;2022-02-16 12:00:00
38527400;2300;2022-02-17 06:00:00
38527400;2100;2022-02-17 12:00:00
38527400;1650;2022-02-19 06:00:00
38527400;1650;2022-02-21 06:00:00
38527400;1650;2022-02-21 12:00:00
38527400;1650;2022-02-25 06:00:00
38527400;1500;2022-03-14 06:00:00
38527400;2000;2022-03-15 06:00:00
38527400;1700;2022-03-31 06:00:00
38527400;1500;2022-04-01 06:00:00
38527400;1500;2022-04-01 12:00:00
38527400;1700;2022-04-03 06:00:00
38527400;1500;2022-04-07 06:00:00
38527400;2200;2022-04-08 06:00:00
38527400;2000;2022-04-08 12:00:00
38527400;1500;2022-04-09 06:00:00
38548400;1000;2021-12-11 06:00:00
38548400;1000;2021-12-12 06:00:00
38548400;2200;2021-12-25 06:00:00
38548400;1700;2021-12-26 06:00:00
38548400;1800;2021-12-28 06:00:00
38548400;2200;2021-12-29 06:00:00
38548400;2000;2021-12-30 06:00:00
38548400;900;2022-01-05 06:00:00
38548400;900;2022-01-06 06:00:00
38548400;900;2022-01-08 06:00:00
38548400;1000;2022-01-10 06:00:00
38548400;1000;2022-01-20 06:00:00
38548400;1000;2022-02-01 06:00:00
38548400;1700;2022-02-02 06:00:00
38548400;1400;2022-02-07 06:00:00
38548400;1500;2022-02-08 06:00:00
38548400;1002;2022-02-11 06:00:00
38548400;1500;2022-02-15 06:00:00
38548400;1400;2022-02-16 06:00:00
38548400;2000;2022-02-17 06:00:00
38548400;1400;2022-02-21 06:00:00
38548400;1400;2022-02-22 06:00:00
38548400;1600;2022-02-25 06:00:00
38548400;1300;2022-03-14 06:00:00
38548400;1005;2022-03-30 06:00:00
38548400;1600;2022-03-31 06:00:00
38548400;1800;2022-04-01 06:00:00
38548400;900;2022-04-02 06:00:00
38548400;900;2022-04-03 06:00:00
38548400;1700;2022-04-07 06:00:00
38548400;1900;2022-04-09 06:00:00
38548400;1000;2022-04-10 06:00:00
38567407;2000;2021-12-24 12:00:00
38567407;1900;2021-12-25 06:00:00
38567407;1650;2021-12-26 06:00:00
38567407;1900;2021-12-26 12:00:00
38567407;2250;2021-12-28 06:00:00
38567407;2250;2021-12-29 06:00:00
38567407;2250;2021-12-30 06:00:00
38567407;600;2022-01-05 06:00:00
38567407;1000;2022-01-08 06:00:00
38567407;500;2022-02-01 06:00:00
38567407;1600;2022-02-16 06:00:00
38567407;2200;2022-02-16 12:00:00
38567407;2200;2022-02-17 06:00:00
38567407;1400;2022-02-21 12:00:00
38567407;1400;2022-03-13 06:00:00
38567407;2000;2022-03-15 06:00:00
38567407;1600;2022-03-30 06:00:00
38567407;1000;2022-04-01 06:00:00
38567407;800;2022-04-02 06:00:00
64040400;2000;2021-12-04 06:00:00
64040400;1400;2021-12-06 06:00:00
64040400;1850;2021-12-07 06:00:00
64040400;1600;2021-12-08 06:00:00
64040400;1950;2021-12-25 06:00:00
64040400;2300;2021-12-27 06:00:00
64040400;2100;2021-12-28 06:00:00
64040400;2150;2021-12-29 06:00:00
64040400;2300;2021-12-30 06:00:00
64040400;1200;2022-01-05 06:00:00
64040400;1650;2022-01-06 06:00:00
64040400;1650;2022-01-07 06:00:00
64040400;1650;2022-01-08 06:00:00
64040400;1650;2022-01-09 06:00:00
64040400;2200;2022-01-10 06:00:00
64040400;2000;2022-01-11 06:00:00
64040400;1650;2022-01-20 06:00:00
64040400;1200;2022-01-21 06:00:00
64040400;1500;2022-01-22 06:00:00
64040400;1650;2022-02-01 06:00:00
64040400;1900;2022-02-05 06:00:00
64040400;1300;2022-02-06 06:00:00
64040400;2000;2022-02-07 06:00:00
64040400;2000;2022-02-08 06:00:00
64040400;2100;2022-02-11 06:00:00
64040400;1650;2022-02-12 06:00:00
64040400;1200;2022-02-14 06:00:00
64040400;900;2022-02-15 06:00:00
64040400;2150;2022-02-16 06:00:00
64040400;2000;2022-02-17 06:00:00
64040400;1800;2022-02-19 06:00:00
64040400;1500;2022-02-20 06:00:00
64040400;2150;2022-02-21 06:00:00
64040400;2000;2022-02-22 06:00:00
64040400;1400;2022-02-25 06:00:00
64040400;1650;2022-02-26 06:00:00
64040400;1650;2022-02-27 06:00:00
64040400;1400;2022-03-03 06:00:00
64040400;1650;2022-03-04 06:00:00
64040400;1650;2022-03-05 06:00:00
64040400;1500;2022-03-06 06:00:00
64040400;1500;2022-03-08 06:00:00
64040400;1650;2022-03-09 06:00:00
64040400;1650;2022-03-10 06:00:00
64040400;1650;2022-03-11 06:00:00
64040400;1650;2022-03-12 06:00:00
64040400;1500;2022-03-13 06:00:00
64040400;1650;2022-03-17 06:00:00
64040400;1650;2022-03-18 06:00:00
64040400;2000;2022-03-30 06:00:00
64040400;1500;2022-03-31 06:00:00
64040400;900;2022-04-01 06:00:00
64040400;700;2022-04-02 06:00:00
64040400;800;2022-04-03 06:00:00
64040400;1900;2022-04-08 06:00:00
64040400;2000;2022-04-09 06:00:00
64316400;1400;2022-02-21 06:00:00
64320404;2000;2021-12-07 06:00:00
64320404;2000;2021-12-08 06:00:00
64320404;1000;2021-12-09 06:00:00
64320404;1800;2021-12-10 06:00:00
64320404;1600;2021-12-11 06:00:00
64320404;2000;2021-12-12 06:00:00
64320404;1700;2021-12-25 06:00:00
64320404;2200;2021-12-27 06:00:00
64320404;2000;2021-12-28 06:00:00
64320404;3000;2021-12-29 06:00:00
64320404;2500;2021-12-30 06:00:00
64320404;2400;2022-01-05 06:00:00
64320404;1400;2022-01-07 06:00:00
64320404;1400;2022-01-08 06:00:00
64320404;1400;2022-01-09 06:00:00
64320404;1400;2022-01-20 06:00:00
64320404;1400;2022-01-21 06:00:00
64320404;1400;2022-01-22 06:00:00
64320404;1400;2022-02-01 06:00:00
64320404;1600;2022-02-05 06:00:00
64320404;1400;2022-02-06 06:00:00
64320404;2400;2022-02-07 06:00:00
64320404;2400;2022-02-12 06:00:00
64320404;1400;2022-02-14 06:00:00
64320404;1400;2022-02-15 06:00:00
64320404;2200;2022-02-16 06:00:00
64320404;2400;2022-02-17 06:00:00
64320404;2400;2022-02-19 06:00:00
64320404;1400;2022-02-20 06:00:00
64320404;1800;2022-02-21 06:00:00
64320404;1600;2022-02-25 06:00:00
64320404;1400;2022-02-26 06:00:00
64320404;1800;2022-02-27 06:00:00
64320404;1700;2022-03-02 06:00:00
64320404;1700;2022-03-03 06:00:00
64320404;2200;2022-03-04 06:00:00
64320404;1400;2022-03-05 06:00:00
64320404;1400;2022-03-06 06:00:00
64320404;1500;2022-03-09 06:00:00
64320404;1500;2022-03-10 06:00:00
64320404;1600;2022-03-11 06:00:00
64320404;1700;2022-03-12 06:00:00
64320404;1400;2022-03-13 06:00:00
64320404;1400;2022-03-14 06:00:00
64320404;1600;2022-03-15 06:00:00
64320404;1700;2022-03-17 06:00:00
64320404;1700;2022-03-18 06:00:00
64320404;1800;2022-03-19 06:00:00
64320404;2000;2022-03-20 06:00:00
64320404;2450;2022-03-30 06:00:00
64320404;1400;2022-03-31 06:00:00
64320404;1400;2022-04-01 06:00:00
64320404;1400;2022-04-02 06:00:00
64320404;1400;2022-04-03 06:00:00
65017400;2000;2021-12-04 12:00:00
65017400;1800;2021-12-05 06:00:00
65017400;2000;2021-12-07 06:00:00
65017400;2000;2021-12-08 06:00:00
65017400;1000;2021-12-09 06:00:00
65017400;2400;2021-12-10 06:00:00
65017400;1800;2021-12-25 06:00:00
65017400;2300;2021-12-27 06:00:00
65017400;1800;2021-12-28 06:00:00
65017400;1100;2022-01-05 06:00:00
65017400;1000;2022-04-02 06:00:00
65017400;1850;2022-04-09 06:00:00
65017400;2300;2022-04-12 06:00:00
65017400;2200;2022-04-13 06:00:00
65017400;2000;2022-04-14 06:00:00
65099400;1000;2021-12-11 12:00:00
65099400;2000;2021-12-27 06:00:00
65099400;2000;2021-12-28 06:00:00
65099400;2000;2021-12-30 06:00:00
65099400;1600;2022-01-05 06:00:00
65099400;1000;2022-01-08 06:00:00
65099400;1200;2022-01-09 06:00:00
65099400;2000;2022-01-10 06:00:00
65099400;1000;2022-01-20 06:00:00
65099400;1300;2022-01-21 06:00:00
65099400;1450;2022-01-22 06:00:00
65099400;1500;2022-02-01 06:00:00
65099400;1500;2022-02-05 06:00:00
65099400;1400;2022-02-06 06:00:00
65099400;1450;2022-02-11 06:00:00
65099400;1450;2022-02-12 06:00:00
65099400;1000;2022-02-14 06:00:00
65099400;1000;2022-02-15 06:00:00
65099400;1900;2022-02-16 06:00:00
65099400;1000;2022-02-19 06:00:00
65099400;1300;2022-02-20 06:00:00
65099400;1350;2022-02-25 06:00:00
65099400;1700;2022-03-03 06:00:00
65099400;1400;2022-03-04 06:00:00
65099400;1750;2022-03-05 06:00:00
65099400;1400;2022-03-06 06:00:00
65099400;1450;2022-03-07 06:00:00
65099400;1600;2022-03-09 06:00:00
65099400;1450;2022-03-12 06:00:00
65099400;1450;2022-03-13 06:00:00
65099400;1450;2022-03-14 06:00:00
65099400;1700;2022-03-15 06:00:00
65099400;1900;2022-03-18 06:00:00
65138402;1000;2021-12-02 06:00:00
65138402;800;2021-12-03 06:00:00
65138402;1900;2021-12-04 06:00:00
65138402;700;2021-12-06 06:00:00
65138402;2800;2021-12-07 06:00:00
65138402;1800;2021-12-08 06:00:00
65138402;1000;2021-12-09 06:00:00
65138402;2000;2021-12-10 06:00:00
65138402;1000;2021-12-11 06:00:00
65138402;1900;2021-12-25 06:00:00
65138402;2200;2021-12-27 06:00:00
65138402;2500;2021-12-29 06:00:00
65138402;2500;2021-12-30 06:00:00
65138402;900;2022-01-05 06:00:00
65138402;1700;2022-01-07 06:00:00
65138402;1700;2022-01-08 06:00:00
65138402;1700;2022-01-09 06:00:00
65138402;2400;2022-01-10 06:00:00
65138402;1800;2022-01-11 06:00:00
65138402;900;2022-01-20 06:00:00
65138402;900;2022-01-21 06:00:00
65138402;1100;2022-02-01 06:00:00
65138402;1700;2022-02-05 06:00:00
65138402;1800;2022-02-06 06:00:00
65138402;1850;2022-02-07 06:00:00
65138402;2400;2022-02-12 06:00:00
65138402;900;2022-02-14 06:00:00
65138402;750;2022-02-15 06:00:00
65138402;2000;2022-02-16 06:00:00
65138402;1000;2022-02-19 06:00:00
65138402;1850;2022-02-21 06:00:00
65138402;1700;2022-03-03 06:00:00
65138402;1400;2022-03-04 06:00:00
65138402;1800;2022-03-05 06:00:00
65138402;1100;2022-03-06 06:00:00
65138402;1400;2022-03-07 06:00:00
65138402;1400;2022-03-08 06:00:00
65138402;1300;2022-03-09 06:00:00
65138402;1600;2022-03-10 06:00:00
65138402;1800;2022-03-11 06:00:00
65138402;1200;2022-03-12 06:00:00
65138402;1300;2022-03-13 06:00:00
65138402;2000;2022-03-17 06:00:00
65138402;1700;2022-03-18 06:00:00
65138402;1800;2022-03-30 06:00:00
65138402;1000;2022-03-31 06:00:00
65138402;500;2022-04-01 06:00:00
65138402;600;2022-04-02 06:00:00
65138402;500;2022-04-03 06:00:00
65138402;1800;2022-04-09 06:00:00
65138402;1800;2022-04-10 06:00:00
65138402;2200;2022-04-12 06:00:00
65138402;1900;2022-04-13 06:00:00
65138402;2400;2022-04-14 06:00:00
65138402;900;2022-04-20 06:00:00
65138402;1900;2022-04-22 06:00:00
65138402;1850;2022-04-24 06:00:00
65188400;2000;2021-12-27 06:00:00
65188400;1800;2021-12-28 06:00:00
65188400;1800;2022-01-05 06:00:00
65188400;1800;2022-01-06 06:00:00
65188400;1800;2022-01-07 06:00:00
65188400;1800;2022-01-08 06:00:00
65188400;1800;2022-01-09 06:00:00
65188400;1800;2022-01-10 06:00:00
65188400;1350;2022-01-20 06:00:00
65188400;1350;2022-01-21 06:00:00
65188400;1800;2022-02-01 06:00:00
65188400;2400;2022-02-02 06:00:00
65188400;1700;2022-02-05 06:00:00
65188400;1800;2022-02-06 06:00:00
65188400;1800;2022-02-07 06:00:00
65188400;1850;2022-02-12 06:00:00
65188400;1800;2022-02-14 06:00:00
65188400;1850;2022-02-15 06:00:00
65188400;1850;2022-02-16 06:00:00
65188400;2200;2022-02-17 06:00:00
65188400;1850;2022-02-19 06:00:00
65188400;1850;2022-02-21 06:00:00
65188400;1700;2022-02-25 06:00:00
65188400;1850;2022-03-02 06:00:00
65188400;1800;2022-03-03 06:00:00
65188400;1850;2022-03-04 06:00:00
65188400;1800;2022-03-05 06:00:00
65188400;1800;2022-03-06 06:00:00
65188400;1850;2022-03-07 06:00:00
65188400;1800;2022-03-08 06:00:00
65188400;1800;2022-03-09 06:00:00
65188400;1830;2022-03-10 06:00:00
65188400;1800;2022-03-11 06:00:00
65188400;1500;2022-03-12 06:00:00
65188400;1850;2022-03-13 06:00:00
65295400;2000;2021-12-25 06:00:00
65295400;2200;2021-12-27 06:00:00
65295400;2200;2021-12-27 12:00:00
65295400;2500;2021-12-28 06:00:00
65295400;2500;2021-12-29 06:00:00
65295400;2500;2021-12-30 06:00:00
65295400;1950;2022-01-05 06:00:00
65295400;1700;2022-01-06 06:00:00
65295400;1700;2022-01-08 06:00:00
65295400;1900;2022-01-09 06:00:00
65295400;1800;2022-01-11 06:00:00
65295400;1500;2022-01-20 06:00:00
65295400;1700;2022-01-21 06:00:00
65295400;1750;2022-02-01 06:00:00
65295400;1800;2022-02-07 06:00:00
65295400;1750;2022-02-14 06:00:00
65295400;1750;2022-02-15 06:00:00
65295400;2200;2022-02-16 06:00:00
65295400;2200;2022-02-17 06:00:00
65295400;1750;2022-02-19 06:00:00
65295400;1750;2022-02-21 06:00:00
65295400;1800;2022-02-22 06:00:00
65295400;1750;2022-02-26 06:00:00
65295400;1750;2022-03-03 06:00:00
65295400;1700;2022-03-04 06:00:00
65295400;1500;2022-03-05 06:00:00
65295400;1700;2022-03-07 06:00:00
65295400;1700;2022-03-08 06:00:00
65295400;1700;2022-03-10 06:00:00
65295400;1700;2022-03-11 06:00:00
65295400;1700;2022-03-12 06:00:00
65295400;1500;2022-03-13 06:00:00
65295400;1500;2022-03-14 06:00:00
65295400;1800;2022-03-15 06:00:00
65295400;1900;2022-03-18 06:00:00
65295400;1950;2022-04-13 06:00:00
65295400;1850;2022-04-14 06:00:00
65295400;1850;2022-04-20 06:00:00
65329400;1600;2021-11-15 06:00:00
65329400;1600;2021-11-17 06:00:00
65329400;1600;2021-11-23 06:00:00
65329400;1600;2021-11-24 06:00:00
65329400;1600;2021-11-25 06:00:00
65329400;1200;2021-11-26 06:00:00
65329400;500;2021-11-29 06:00:00
65329400;1300;2021-11-30 06:00:00
65329400;1600;2021-12-02 06:00:00
65329400;1500;2021-12-03 06:00:00
65329400;1600;2021-12-06 06:00:00
65329400;1600;2021-12-07 06:00:00
65329400;1700;2021-12-08 06:00:00
65329400;1600;2021-12-09 06:00:00
65329400;1600;2021-12-10 06:00:00
65329400;1600;2021-12-11 06:00:00
65329400;1600;2021-12-27 06:00:00
65329400;1600;2021-12-28 06:00:00
65329400;1600;2021-12-29 06:00:00
65329400;1800;2021-12-30 06:00:00
65329400;1600;2022-01-05 06:00:00
65329400;1400;2022-01-06 06:00:00
65329400;1400;2022-01-07 06:00:00
65329400;1500;2022-01-08 06:00:00
65329400;1600;2022-01-09 06:00:00
65329400;1600;2022-01-10 06:00:00
65329400;1600;2022-01-11 06:00:00
65329400;1600;2022-01-20 06:00:00
65329400;1600;2022-01-21 06:00:00
65329400;1600;2022-01-31 06:00:00
65329400;1600;2022-02-01 06:00:00
65329400;1600;2022-02-05 06:00:00
65329400;1600;2022-02-06 06:00:00
65329400;1600;2022-02-07 06:00:00
65329400;1600;2022-02-08 06:00:00
65329400;1800;2022-02-12 06:00:00
65329400;1600;2022-02-14 06:00:00
65329400;1600;2022-02-15 06:00:00
65329400;1600;2022-02-16 06:00:00
65329400;1800;2022-02-17 06:00:00
65329400;1600;2022-02-19 06:00:00
65329400;1500;2022-02-20 06:00:00
65329400;1600;2022-02-21 06:00:00
65329400;1600;2022-02-25 06:00:00
65329400;1600;2022-02-26 06:00:00
65329400;1600;2022-03-03 06:00:00
65329400;1600;2022-03-04 06:00:00
65329400;1590;2022-03-05 06:00:00
65329400;1500;2022-03-06 06:00:00
65329400;1600;2022-03-07 06:00:00
65329400;1500;2022-03-09 06:00:00
65329400;1600;2022-03-12 06:00:00
65329400;1600;2022-03-15 06:00:00
65329400;1600;2022-03-17 06:00:00
65329400;1600;2022-03-18 06:00:00
65329400;1700;2022-03-20 06:00:00
65388406;1900;2021-12-08 06:00:00
65388406;1700;2021-12-09 06:00:00
65388406;2200;2021-12-27 06:00:00
65388406;2500;2021-12-28 06:00:00
65388406;2500;2021-12-29 06:00:00
65388406;900;2022-01-05 06:00:00
65388406;1000;2022-01-06 06:00:00
65388406;800;2022-01-08 06:00:00
65388406;1300;2022-01-09 06:00:00
65388406;2800;2022-01-10 06:00:00
65388406;1000;2022-01-20 06:00:00
65388406;1500;2022-01-21 06:00:00
65388406;1400;2022-02-01 06:00:00
65388406;2100;2022-02-02 06:00:00
65388406;1500;2022-02-05 06:00:00
65388406;1600;2022-02-06 06:00:00
65388406;1000;2022-02-14 06:00:00
65388406;800;2022-02-15 06:00:00
65388406;2100;2022-02-16 06:00:00
65388406;2100;2022-02-17 06:00:00
65388406;1600;2022-02-20 06:00:00
65388406;1700;2022-02-25 06:00:00
65388406;1600;2022-03-03 06:00:00
65388406;1700;2022-03-04 06:00:00
65388406;1000;2022-03-06 06:00:00
65388406;1200;2022-03-08 06:00:00
65388406;800;2022-03-09 06:00:00
65388406;1700;2022-03-11 06:00:00
65388406;1600;2022-03-12 06:00:00
65388406;1600;2022-03-13 06:00:00
65388406;1500;2022-03-14 06:00:00
65388406;2400;2022-03-15 06:00:00
65388406;2100;2022-03-17 06:00:00
65388406;2000;2022-03-18 06:00:00
65388406;2000;2022-03-30 06:00:00
65388406;2000;2022-03-31 06:00:00
65481400;1900;2021-12-08 06:00:00
65481400;2400;2021-12-25 06:00:00
65481400;2000;2021-12-27 06:00:00
65481400;2500;2021-12-28 06:00:00
65481400;2500;2021-12-29 06:00:00
65481400;2500;2021-12-30 06:00:00
65481400;1450;2022-01-05 06:00:00
65481400;1450;2022-01-06 06:00:00
65481400;1450;2022-01-08 06:00:00
65481400;1450;2022-01-09 06:00:00
65481400;1200;2022-01-20 06:00:00
65481400;1200;2022-01-21 06:00:00
65481400;1700;2022-02-01 06:00:00
65481400;2500;2022-02-02 06:00:00
65481400;1400;2022-02-06 06:00:00
65481400;1700;2022-02-07 06:00:00
65481400;1700;2022-02-08 06:00:00
65481400;1450;2022-02-14 06:00:00
65481400;1450;2022-02-15 06:00:00
65481400;2000;2022-02-16 06:00:00
65481400;2000;2022-02-17 06:00:00
65481400;1700;2022-02-20 06:00:00
65481400;1700;2022-02-21 06:00:00
65481400;1450;2022-03-03 06:00:00
65481400;1450;2022-03-04 06:00:00
65481400;1450;2022-03-05 06:00:00
65481400;1400;2022-03-06 06:00:00
65481400;1800;2022-03-08 06:00:00
65481400;1400;2022-03-09 06:00:00
65481400;1400;2022-03-12 06:00:00
65481400;1500;2022-03-13 06:00:00
65481400;1800;2022-03-14 06:00:00
65481400;2300;2022-03-15 06:00:00
65481400;2000;2022-03-17 06:00:00
65481400;1900;2022-03-30 06:00:00
65481400;1400;2022-03-31 06:00:00
65481400;1450;2022-04-01 12:00:00
66004401;2000;2021-12-27 06:00:00
66004401;2250;2021-12-27 12:00:00
66004401;2400;2021-12-29 06:00:00
66004401;2100;2021-12-30 06:00:00
66004401;2108;2022-01-07 12:00:00
66004401;2100;2022-01-08 06:00:00
66004401;2200;2022-01-08 12:00:00
66004401;2000;2022-01-09 06:00:00
66004401;0;2022-01-22 12:00:00
66004401;0;2022-01-23 12:00:00
66004401;0;2022-02-08 12:00:00
66004401;2100;2022-02-14 06:00:00
66004401;2100;2022-02-14 12:00:00
66004401;1500;2022-02-15 06:00:00
66004401;1500;2022-02-15 12:00:00
66004401;1600;2022-02-16 06:00:00
66004401;1500;2022-02-28 06:00:00
66004401;1550;2022-03-03 06:00:00
66004401;1900;2022-03-04 12:00:00
66004401;1550;2022-03-09 06:00:00
66004401;1800;2022-03-12 06:00:00
66004401;1500;2022-03-12 12:00:00
66004401;2108;2022-03-17 12:00:00
66004401;2200;2022-03-18 12:00:00
66004401;2000;2022-03-30 12:00:00
66004401;1600;2022-04-03 06:00:00
66082400;1600;2022-01-08 06:00:00
66082400;1600;2022-01-10 06:00:00
66082400;1600;2022-01-31 06:00:00
66082400;2200;2022-02-16 06:00:00
66082400;1600;2022-02-19 06:00:00
66082400;1600;2022-03-09 06:00:00
66147402;2000;2021-12-05 06:00:00
66147402;1700;2021-12-07 06:00:00
66147402;1600;2021-12-08 06:00:00
66147402;1600;2021-12-27 06:00:00
66147402;2100;2021-12-27 12:00:00
66147402;2500;2021-12-28 06:00:00
66147402;2500;2021-12-28 12:00:00
66147402;2500;2021-12-29 06:00:00
66147402;2500;2021-12-30 06:00:00
66147402;1800;2022-01-05 06:00:00
66147402;1800;2022-01-05 12:00:00
66147402;1600;2022-01-06 06:00:00
66147402;2080;2022-01-07 12:00:00
66147402;2080;2022-01-08 06:00:00
66147402;2080;2022-01-09 06:00:00
66147402;2000;2022-01-09 12:00:00
66147402;2000;2022-01-11 06:00:00
66147402;1600;2022-01-20 06:00:00
66147402;1600;2022-01-21 06:00:00
66147402;1600;2022-01-31 12:00:00
66147402;1600;2022-02-05 06:00:00
66147402;2000;2022-02-14 06:00:00
66147402;2080;2022-02-15 06:00:00
66147402;2800;2022-02-15 12:00:00
66147402;2080;2022-02-16 06:00:00
66147402;2080;2022-02-17 06:00:00
66147402;2080;2022-02-20 06:00:00
66147402;2080;2022-02-25 06:00:00
66147402;2080;2022-02-25 12:00:00
66147402;1600;2022-03-03 06:00:00
66147402;1800;2022-03-04 06:00:00
66147402;1800;2022-03-05 06:00:00
66147402;1600;2022-03-06 06:00:00
66147402;2080;2022-03-07 06:00:00
66147402;1600;2022-03-09 06:00:00
66147402;1600;2022-03-11 06:00:00
66147402;1500;2022-03-12 06:00:00
66147402;2000;2022-03-13 06:00:00
66147402;1800;2022-03-18 06:00:00
66147402;1800;2022-03-20 06:00:00
66147402;1800;2022-03-21 06:00:00
66147402;2050;2022-03-21 12:00:00
66147402;2500;2022-03-27 06:00:00
73004400;1900;2021-12-25 06:00:00
73004400;1700;2021-12-26 06:00:00
73004400;1700;2021-12-27 06:00:00
73004400;1900;2021-12-30 06:00:00
73004400;1900;2022-01-04 06:00:00
73004400;1000;2022-02-01 06:00:00
73004400;1300;2022-02-12 06:00:00
73004400;1200;2022-02-15 06:00:00
73004400;1200;2022-02-19 06:00:00
73004400;1400;2022-02-25 06:00:00
73015400;400;2021-11-29 06:00:00
73015400;400;2021-11-30 06:00:00
73015400;800;2021-12-02 06:00:00
73015400;600;2021-12-03 06:00:00
73015400;1700;2021-12-04 06:00:00
73015400;1900;2021-12-05 06:00:00
73015400;600;2021-12-05 12:00:00
73015400;400;2021-12-06 06:00:00
73015400;500;2021-12-06 12:00:00
73015400;600;2021-12-07 06:00:00
73015400;800;2021-12-08 06:00:00
73015400;500;2021-12-08 12:00:00
73015400;400;2021-12-09 06:00:00
73015400;400;2021-12-09 12:00:00
73015400;400;2021-12-10 06:00:00
73015400;600;2021-12-10 12:00:00
73015400;600;2021-12-11 06:00:00
73015400;400;2021-12-12 06:00:00
73015400;1400;2021-12-26 06:00:00
73015400;2000;2021-12-28 06:00:00
73015400;1700;2021-12-28 12:00:00
73015400;2200;2021-12-29 06:00:00
73015400;2100;2021-12-29 12:00:00
73015400;3000;2021-12-30 06:00:00
73015400;900;2022-01-05 06:00:00
73015400;1700;2022-01-05 12:00:00
73015400;700;2022-01-06 06:00:00
73015400;300;2022-01-08 06:00:00
73015400;500;2022-01-09 06:00:00
73015400;600;2022-01-09 12:00:00
73015400;400;2022-01-10 06:00:00
73015400;1700;2022-01-20 06:00:00
73015400;1700;2022-01-21 06:00:00
73015400;700;2022-01-31 12:00:00
73015400;500;2022-02-01 06:00:00
73015400;2800;2022-02-02 06:00:00
73015400;1300;2022-02-07 06:00:00
73015400;800;2022-02-11 06:00:00
73015400;1100;2022-02-11 12:00:00
73015400;1100;2022-02-12 06:00:00
73015400;800;2022-02-15 06:00:00
73015400;800;2022-02-15 12:00:00
73015400;1000;2022-02-16 06:00:00
73015400;1200;2022-02-16 12:00:00
73015400;2200;2022-02-17 06:00:00
73015400;2100;2022-02-17 12:00:00
73015400;2100;2022-02-18 06:00:00
73015400;1200;2022-02-19 06:00:00
73015400;1700;2022-02-22 06:00:00
73015400;1000;2022-02-25 06:00:00
73015400;1200;2022-03-14 06:00:00
73015400;1600;2022-03-30 06:00:00
73015400;2000;2022-03-30 12:00:00
73015400;1700;2022-03-31 06:00:00
73015400;1500;2022-03-31 12:00:00
73015400;800;2022-04-01 06:00:00
73015400;600;2022-04-01 12:00:00
73015400;400;2022-04-03 06:00:00
73015400;1100;2022-04-04 06:00:00
73015400;1300;2022-04-07 06:00:00
73015400;2200;2022-04-08 06:00:00
73015400;1700;2022-04-09 06:00:00
73024400;300;2021-11-29 06:00:00
73024400;400;2021-11-30 06:00:00
73024400;1100;2021-12-02 06:00:00
73024400;300;2021-12-03 06:00:00
73024400;600;2021-12-07 06:00:00
