x,y,rr
6.04859,45.10068,365.99999999999994
6.06123,45.09973,356.79999999999995
6.073869999999999,45.09878,307.70000000000005
6.08651,45.09783,285.2
6.09915,45.09687,263.2
6.1118,45.095909999999996,244.2
6.12444,45.09495,306.09999999999997
6.13708,45.093990000000005,357.5
6.14971,45.09303,364.50000000000006
6.16235,45.09206,305.7
6.17499,45.09109,316.7
6.18763,45.09012,302.0
6.20026,45.08915,274.99999999999994
6.2129,45.08818,259.2
6.2255400000000005,45.0872,281.0
6.238169999999999,45.08623,240.7
6.2508099999999995,45.08525,227.60000000000002
6.26344,45.084270000000004,212.39999999999998
6.27607,45.08328,223.6
6.2887,45.0823,196.0
6.30134,45.081309999999995,189.6
6.313969999999999,45.08032,195.9
6.3266,45.07933,242.79999999999993
6.339230000000001,45.078340000000004,248.7999999999999
6.35186,45.07734,273.7
6.36449,45.07635,270.79999999999995
6.37711,45.07535,287.7
6.38974,45.07435,258.1
6.4023699999999995,45.07334,256.0
6.41499,45.072340000000004,266.49999999999994
6.42762,45.071329999999996,277.9
6.44024,45.07032,234.89999999999995
6.45287,45.069309999999994,199.89999999999998
6.46549,45.0683,181.5
6.47812,45.06728,215.49999999999997
6.49074,45.06627,195.0
6.00932,45.094559999999994,342.30000000000007
6.02196,45.09362,305.79999999999995
6.03461,45.09267,351.79999999999995
6.04725,45.09173,348.29999999999995
6.05989,45.09078,345.3
6.07253,45.08983,329.09999999999997
6.08517,45.08887,292.59999999999997
6.0978,45.087920000000004,276.79999999999995
6.1104400000000005,45.08696,286.59999999999997
6.12308,45.086,368.69999999999993
6.13572,45.08504,341.09999999999997
6.14835,45.08408,338.00000000000006
6.16099,45.08311,321.6000000000001
6.17362,45.08214,302.8
6.18626,45.08117,300.69999999999993
6.1988900000000005,45.0802,307.3
6.211530000000001,45.079229999999995,291.0
6.2241599999999995,45.07825,275.2
6.23679,45.07728,265.5
6.24942,45.0763,234.40000000000003
6.26205,45.07532,226.1
6.27468,45.074329999999996,210.70000000000002
6.28731,45.07335,233.80000000000004
6.29994,45.072359999999996,215.20000000000002
6.31257,45.07137,229.60000000000005
6.3252,45.07038,244.49999999999997
6.33782,45.069390000000006,260.4
6.35045,45.06839,269.3
6.36308,45.0674,276.49999999999994
6.3757,45.0664,287.1
6.388330000000001,45.0654,313.6999999999999
6.40095,45.0644,277.59999999999997
6.41357,45.063390000000005,292.70000000000005
6.4262,45.06238,289.5
6.43882,45.06138,272.79999999999995
6.45144,45.06037,237.3
6.46406,45.05935,175.39999999999998
6.47668,45.05834,204.49999999999994
6.4893,45.057320000000004,217.3
6.00799,45.085609999999996,328.29999999999995
6.020630000000001,45.08467,311.3
6.03327,45.08372,297.5999999999999
6.04591,45.082770000000004,330.59999999999997
6.05855,45.08182,323.19999999999993
6.07118,45.080870000000004,322.8
